0.000000e+00 7.450000e+00 0.000000e+00
0.000000e+00 1.025000e+01 0.000000e+00
0.000000e+00 1.305000e+01 0.000000e+00
0.000000e+00 1.585000e+01 0.000000e+00
0.000000e+00 1.865000e+01 0.000000e+00
0.000000e+00 2.145000e+01 0.000000e+00
0.000000e+00 2.425000e+01 0.000000e+00
9.115576e+00 2.439258e+01 -6.852545e+00
9.745704e+00 2.444617e+01 -9.580194e+00
-1.683459e+00 2.192775e+01 -1.760178e+01
-4.337568e+00 2.168562e+01 -1.846032e+01
-6.991677e+00 2.144348e+01 -1.931885e+01
-9.645786e+00 2.120134e+01 -2.017738e+01
-1.229990e+01 2.095921e+01 -2.103591e+01
-1.495400e+01 2.071707e+01 -2.189444e+01
-1.760811e+01 2.047494e+01 -2.275298e+01
-1.715112e+01 1.235876e+01 -1.605798e+01
-1.618832e+01 9.733019e+00 -1.619390e+01
-1.522551e+01 7.107275e+00 -1.632981e+01
-1.426271e+01 4.481531e+00 -1.646573e+01
-1.113613e+01 6.769099e-01 -2.702417e+01
-1.002672e+01 -1.549829e+00 -2.830901e+01
-8.917301e+00 -3.776568e+00 -2.959386e+01
-7.807886e+00 -6.003307e+00 -3.087870e+01
-1.359275e+00 -2.994978e+00 -3.392174e+01
-1.260056e+00 -3.302979e-01 -3.477593e+01
-2.938735e+00 4.641870e+00 -4.053746e+01
-1.271832e+00 4.912038e+00 -4.277094e+01
-7.549329e+00 1.632057e+01 -4.514525e+01
-9.498207e+00 1.825096e+01 -4.458356e+01
-1.144708e+01 2.018134e+01 -4.402187e+01
-1.339596e+01 2.211172e+01 -4.346017e+01
-1.534484e+01 2.404211e+01 -4.289848e+01
-1.729372e+01 2.597249e+01 -4.233679e+01
-1.924259e+01 2.790287e+01 -4.177510e+01
-3.139985e+01 1.944931e+01 -4.050661e+01
-3.362729e+01 1.780621e+01 -4.008386e+01
-4.609713e+01 1.761267e+01 -3.439988e+01
-4.858930e+01 1.862505e+01 -3.362258e+01
-5.108147e+01 1.963742e+01 -3.284529e+01
-5.729490e+01 2.866863e+01 -2.596890e+01
-5.829700e+01 2.960482e+01 -2.352773e+01
-5.509005e+01 2.599188e+01 -1.640059e+01
